user_id,tenure_days,num_trades_30d,avg_trade_size,deposit_30d,withdrawal_30d,account_balance,num_support_tickets,is_verified,account_type,country,churn
U100359,154,5,868.39,1151.99,82.51,994.96,2.0,1,standard,AE,0
U100360,88,10,202.63,859.45,83.5,4405.49,1.0,0,standard,PH,0
U100361,185,8,298.17,136.84,442.5,2314.96,0.0,0,standard,ID,0
U100362,110,6,301.08,611.68,110.73,337.23,2.0,1,standard,ZA,0
U100363,141,7,143.37,260.94,190.05,1917.26,1.0,1,standard,IN,0
U100364,510,6,395.21,518.48,663.77,1093.8,2.0,1,standard,IN,0
U100365,87,14,524.97,839.09,29.78,428.6,2.0,1,standard,Other,0
U100366,584,9,705.51,32.32,120.54,2304.68,0.0,1,standard,Other,0
U100367,424,7,278.49,484.73,311.6,1102.31,0.0,0,standard,ZA,0
U100368,39,8,195.71,210.89,389.62,1174.76,1.0,1,standard,ZA,0
U100369,12,8,250.91,668.44,55.24,896.19,2.0,1,standard,ZA,0
U100370,19,12,,953.39,234.49,767.63,1.0,1,standard,ID,0
U100371,3,10,425.49,338.51,48.0,3784.74,4.0,1,premium,ID,1
U100372,17,11,440.38,299.33,29.36,3824.86,0.0,1,premium,Other,1
U100373,206,9,797.35,510.19,113.21,1920.97,1.0,1,premium,PH,0
U100374,13,5,187.13,658.98,683.0,1149.51,2.0,1,standard,ZA,0
U100375,69,6,356.38,1525.36,62.41,4590.45,,1,standard,AE,0
U100376,335,8,241.51,1460.61,323.67,1908.53,0.0,1,standard,Other,0
U100377,4,6,230.95,877.15,56.93,1190.52,0.0,0,standard,ID,0
U100378,303,10,249.46,1141.11,149.59,681.01,0.0,1,standard,Other,0
U100379,59,10,424.22,332.92,2.84,3950.07,1.0,1,standard,ZA,0
U100380,22,7,155.82,246.48,338.98,1465.5,1.0,1,standard,AE,0
U100381,214,8,360.79,43.88,125.46,3440.19,0.0,1,standard,ID,0
U100382,178,12,373.3,182.34,128.62,2756.43,1.0,1,standard,Other,0
U100383,377,8,207.46,616.29,109.78,3417.47,0.0,1,standard,AE,0
U100384,239,8,164.02,177.88,266.02,260.96,1.0,1,standard,Other,0
U100385,292,12,541.96,397.62,102.12,3202.26,0.0,1,standard,ZA,0
U100386,59,5,23.88,545.28,209.84,513.74,2.0,1,standard,AE,0
U100387,35,6,95.39,682.16,59.68,668.31,1.0,1,standard,IN,0
U100388,249,9,154.11,1707.64,440.13,2077.52,1.0,1,standard,AE,0
U100389,295,8,264.34,391.56,86.68,1883.84,1.0,1,standard,AE,0
U100390,838,13,262.57,646.66,216.92,1727.83,0.0,1,standard,Other,0
U100391,95,5,154.39,269.48,687.73,615.55,2.0,1,standard,ZA,0
U100392,83,8,404.22,113.01,243.52,,1.0,1,premium,IN,1
U100393,269,4,383.62,203.46,355.5,3422.04,2.0,1,standard,AE,0
U100394,75,3,143.04,316.31,257.46,1993.94,0.0,1,premium,AE,0
U100395,480,13,347.86,543.62,217.85,1391.1,1.0,1,standard,Other,0
U100396,351,6,115.08,1481.24,166.21,3962.31,1.0,1,premium,ZA,0
U100397,100,7,139.12,362.31,23.92,2837.64,0.0,1,premium,AE,0
U100398,250,10,425.86,227.16,97.23,3048.79,1.0,1,premium,ZA,0
U100399,252,7,204.79,225.54,52.47,1732.48,2.0,0,standard,Other,1
U100400,19,8,176.06,479.9,132.81,313.71,0.0,1,standard,PH,0
U100401,419,8,111.57,469.42,26.44,489.18,1.0,1,standard,IN,0
U100402,126,7,40.51,438.7,154.47,351.64,1.0,1,standard,PH,1
U100403,315,8,431.34,331.02,607.58,899.9,0.0,1,premium,ZA,1
U100404,69,8,405.4,709.56,614.68,2418.89,0.0,0,premium,AE,0
U100405,406,9,217.23,27.79,315.74,968.49,2.0,1,premium,Other,0
U100406,88,6,392.8,608.89,95.51,1872.23,1.0,1,standard,Other,0
U100407,1,8,591.06,247.05,154.22,815.91,1.0,1,standard,ID,0
U100408,424,11,312.47,523.25,453.62,1333.46,1.0,1,standard,ID,0
U100409,17,12,330.71,595.6,208.69,791.2,0.0,1,standard,AE,0
U100410,69,7,206.88,221.66,920.97,1457.51,1.0,1,standard,PH,0
U100411,539,9,,1890.73,327.55,937.67,1.0,0,standard,IN,0
U100412,541,6,86.17,134.22,310.6,835.91,1.0,1,premium,ID,0
U100413,153,9,66.04,1047.92,279.97,1762.24,5.0,1,premium,AE,0
U100414,179,5,197.26,328.06,204.2,157.02,,1,standard,AE,0
U100415,107,13,598.4,800.6,206.05,2097.21,0.0,1,standard,Other,0
U100416,62,12,62.43,572.26,233.54,1670.34,1.0,1,standard,ID,0
U100417,71,8,347.48,353.57,237.94,2652.07,2.0,1,standard,PH,0
U100418,200,8,371.64,616.34,26.65,1626.26,0.0,1,standard,PH,0
U100419,251,5,215.33,613.8,1.49,2657.92,2.0,1,standard,Other,0
U100420,282,9,437.79,754.04,63.09,1381.83,1.0,0,standard,Other,0
U100421,280,3,644.38,1031.92,115.07,525.1,0.0,1,vip,ID,0
U100422,17,8,642.66,1253.97,582.29,952.57,2.0,0,standard,Other,1
U100423,122,10,500.68,70.48,433.38,2080.88,0.0,1,vip,IN,0
U100424,10,8,93.04,41.07,64.85,1712.07,0.0,1,standard,ZA,0
U100425,143,13,378.72,240.34,126.79,685.13,2.0,1,standard,PH,0
U100426,104,3,259.02,448.74,132.91,1106.83,0.0,0,vip,Other,0
U100427,393,9,133.67,250.07,1003.42,2118.79,0.0,1,standard,ID,0
U100428,77,4,351.07,809.16,239.65,957.1,3.0,1,standard,IN,0
U100429,22,12,220.66,1168.74,940.89,2192.3,,0,standard,ZA,0
U100430,27,8,92.13,717.88,326.42,854.76,0.0,1,premium,ID,0
U100431,258,6,421.35,83.33,239.22,630.01,1.0,0,premium,ZA,0
U100432,173,8,235.58,1057.81,3.99,425.89,1.0,1,standard,PH,0
U100433,19,8,365.23,211.38,167.51,1988.1,1.0,1,premium,PH,1
U100434,15,7,181.82,20.57,389.98,764.98,2.0,0,premium,IN,1
U100435,217,9,531.2,107.37,98.7,1672.83,0.0,0,standard,ID,0
U100436,13,9,89.46,797.81,595.3,416.21,0.0,1,standard,AE,0
U100437,310,6,192.1,626.55,580.89,868.6,1.0,1,vip,PH,0
U100438,220,5,,375.34,12.49,1235.3,2.0,1,standard,AE,0
U100439,15,7,,271.72,697.9,2283.71,1.0,1,standard,Other,1
U100440,15,8,454.5,93.59,68.56,313.4,3.0,1,standard,IN,0
U100441,776,8,242.52,235.0,76.99,825.68,1.0,1,standard,AE,0
U100442,84,7,72.47,67.02,120.88,1630.6,1.0,1,premium,PH,0
U100443,83,8,289.7,623.07,118.16,1982.35,0.0,1,standard,AE,0
U100444,301,5,110.78,784.63,86.37,690.24,2.0,1,standard,IN,0
U100445,529,12,29.75,650.28,732.05,2588.11,0.0,1,standard,ID,1
U100446,768,7,360.32,839.52,695.59,908.31,1.0,1,standard,IN,0
U100447,251,10,579.97,430.69,161.12,597.31,0.0,1,standard,AE,0
U100448,84,5,640.86,809.39,513.23,368.33,1.0,1,standard,IN,0
U100449,15,8,56.63,341.71,238.36,2181.76,,1,standard,AE,1
U100450,270,6,229.97,636.0,525.83,3135.5,1.0,1,standard,ZA,0
U100451,147,6,634.68,205.79,800.53,1687.51,0.0,0,standard,AE,1
U100452,99,11,969.32,319.95,199.27,4310.11,0.0,1,premium,ID,0
U100453,426,10,52.92,327.77,57.7,892.27,1.0,1,standard,ID,0
U100454,21,9,305.25,391.02,54.69,1441.28,0.0,1,standard,Other,0
U100455,122,9,513.02,146.3,335.4,1208.37,0.0,0,premium,AE,1
U100456,2,9,130.29,329.97,600.36,129.42,2.0,1,standard,Other,0
U100457,113,5,517.79,782.63,393.87,276.8,2.0,1,standard,AE,0
U100458,10,11,634.9,90.63,381.0,,1.0,1,premium,PH,0
U100459,22,7,74.88,155.5,466.59,2906.0,1.0,1,standard,AE,0
U100460,22,6,220.89,360.39,77.25,992.67,1.0,1,standard,Other,0
U100461,188,5,450.85,624.5,294.02,3627.76,3.0,1,standard,PH,0
U100462,246,10,163.98,91.33,274.86,722.06,4.0,1,vip,AE,1
U100463,157,8,617.04,199.88,98.37,4019.95,0.0,1,premium,AE,0
U100464,589,10,146.65,1235.86,32.12,522.01,0.0,0,standard,ID,0
U100465,84,9,308.62,401.22,521.27,440.03,0.0,1,standard,ID,0
U100466,60,10,375.23,591.8,2291.29,2047.22,1.0,1,standard,ZA,0
U100467,365,9,129.85,845.3,179.21,178.59,0.0,1,standard,ID,0
U100468,45,9,313.73,403.2,299.18,300.02,0.0,1,standard,ZA,0
U100469,594,11,130.5,95.38,78.48,1946.88,1.0,1,standard,IN,0
U100470,2,10,212.43,295.85,104.67,,0.0,1,premium,AE,0
U100471,630,7,41.08,623.09,699.51,2917.54,0.0,1,premium,AE,0
U100472,7,9,255.16,676.99,352.42,1589.79,0.0,0,standard,IN,0
U100473,399,9,229.75,212.43,359.15,1779.39,3.0,1,standard,IN,0
U100474,135,2,446.5,190.24,89.41,1129.1,1.0,1,standard,ZA,0
U100475,892,11,316.16,189.54,59.01,437.42,0.0,1,standard,PH,0
U100476,13,9,211.02,682.83,819.55,1359.81,2.0,1,standard,AE,1
U100477,145,5,264.64,229.81,179.88,688.03,0.0,1,standard,ID,0
U100478,627,2,110.71,31.08,334.05,1997.2,3.0,1,standard,AE,0
U100479,133,6,498.67,269.82,66.74,3328.52,0.0,1,standard,Other,0
U100480,178,6,127.04,612.35,9.18,441.36,0.0,1,standard,ZA,0
U100481,214,6,205.17,803.33,140.58,193.06,1.0,0,standard,ZA,0
U100482,109,8,697.82,205.14,834.64,5129.09,1.0,1,standard,ID,0
U100483,177,7,243.99,356.22,304.34,3073.87,0.0,1,premium,IN,0
U100484,158,7,196.83,339.56,301.04,170.84,0.0,1,standard,AE,0
U100485,416,6,261.56,298.54,129.02,2418.9,0.0,1,standard,ZA,0
U100486,8,8,543.02,296.91,184.39,1205.25,0.0,1,standard,Other,0
U100487,59,9,189.42,546.37,221.74,3406.55,0.0,1,premium,AE,0
U100488,540,8,189.03,822.02,260.91,1955.67,0.0,1,standard,ID,0
U100489,397,7,100.27,305.71,34.51,2203.04,0.0,1,standard,ID,0
U100490,109,12,348.43,124.29,599.61,2427.16,1.0,1,standard,ZA,0
U100491,174,8,536.13,508.13,360.76,85.47,0.0,1,vip,ID,0
U100492,58,6,171.45,1474.43,233.42,2140.77,1.0,1,vip,IN,0
U100493,37,9,408.4,493.62,444.39,3322.64,1.0,1,standard,ZA,0
U100494,112,7,269.6,423.35,536.46,1458.04,1.0,1,standard,IN,0
U100495,78,8,384.28,137.14,444.5,461.74,0.0,1,premium,ZA,0
U100496,157,9,76.81,37.6,467.19,1112.88,,1,standard,IN,0
U100497,14,7,190.63,327.01,104.94,1019.1,1.0,1,premium,AE,0
U100498,659,7,398.74,496.87,192.3,1507.07,1.0,1,premium,AE,0
U100499,771,6,93.37,1045.59,513.44,3838.99,0.0,1,standard,PH,0
U100500,215,7,67.66,408.07,153.44,1051.11,1.0,1,premium,AE,0
U100501,138,10,41.43,52.5,419.34,689.49,1.0,1,premium,IN,1
U100502,66,10,104.7,140.09,94.51,2881.32,,1,standard,IN,0
U100503,302,7,170.01,436.84,79.15,720.55,2.0,1,standard,AE,0
U100504,207,10,415.02,435.12,264.98,1303.38,1.0,1,standard,ID,0
U100505,31,6,95.27,668.19,690.78,2915.23,1.0,1,standard,PH,0
U100506,435,8,345.91,163.01,364.65,831.46,0.0,1,standard,Other,0
U100507,311,7,216.53,1071.06,241.77,2433.28,0.0,1,standard,Other,0
U100508,538,7,97.89,536.4,360.89,1101.87,0.0,1,standard,AE,0
U100509,232,8,311.98,157.76,293.13,348.78,1.0,1,standard,IN,0
U100510,171,9,238.25,286.61,80.7,1928.03,0.0,1,vip,IN,0
U100511,97,9,,96.1,160.53,1611.86,1.0,1,standard,Other,0
U100512,485,10,55.37,662.26,35.56,1642.75,0.0,1,standard,IN,0
U100513,361,7,561.04,903.88,303.73,354.85,2.0,1,premium,ID,0
U100514,8,4,585.28,1347.52,539.81,,1.0,1,standard,ZA,0
U100515,4,6,479.04,346.12,614.12,1833.41,0.0,1,vip,IN,0
U100516,85,7,171.41,452.58,146.35,3541.56,1.0,1,standard,ID,0
U100517,299,6,147.01,418.98,74.29,1732.22,1.0,1,premium,AE,0
U100518,785,10,541.03,863.91,322.78,715.68,1.0,1,premium,ID,0
U100519,29,7,172.3,179.16,31.6,2671.71,2.0,1,premium,IN,1
U100520,162,15,95.32,286.84,19.76,4014.29,0.0,1,standard,IN,0
U100521,86,5,577.55,469.33,388.56,2128.53,1.0,0,standard,AE,0
U100522,630,5,520.82,823.32,235.54,1251.48,1.0,1,standard,PH,0
U100523,332,6,251.94,995.51,337.22,372.85,1.0,1,premium,Other,0
U100524,327,8,393.25,757.37,27.78,1156.91,1.0,1,standard,Other,0
U100525,113,13,271.92,311.44,916.03,2691.04,0.0,1,standard,IN,0
U100526,96,8,111.18,589.98,25.52,1032.19,0.0,0,standard,IN,0
U100527,57,6,,372.27,678.74,324.04,2.0,1,standard,AE,0
U100528,10,13,126.43,227.8,690.26,2020.32,0.0,1,premium,ZA,0
U100529,360,5,423.35,415.3,504.45,1317.67,0.0,1,standard,IN,0
U100530,301,7,123.49,2163.43,362.26,877.33,2.0,1,standard,IN,0
U100531,1471,6,402.99,175.08,313.3,656.39,1.0,1,standard,IN,0
U100532,1025,6,295.31,197.38,47.31,984.19,0.0,1,standard,ID,0
U100533,145,7,205.99,348.1,75.65,501.96,0.0,1,standard,AE,0
U100534,263,8,121.82,799.01,133.34,1637.66,2.0,1,standard,Other,0
U100535,521,6,306.95,51.12,229.65,651.41,1.0,1,premium,ZA,0
U100536,341,9,470.29,693.61,142.15,144.09,0.0,1,standard,AE,0
U100537,51,7,44.01,219.66,172.62,2311.77,2.0,1,standard,IN,0
U100538,107,6,120.31,650.99,46.98,1824.64,2.0,0,standard,AE,0
U100539,24,6,579.02,475.51,750.54,1114.53,0.0,1,standard,AE,0
U100540,554,6,245.0,278.73,277.18,,0.0,1,standard,IN,0
U100541,167,5,437.76,84.15,908.03,3571.33,1.0,1,standard,ZA,1
U100542,46,7,607.43,822.62,30.11,2455.95,0.0,1,standard,ZA,0
U100543,200,4,204.61,337.86,34.98,322.68,0.0,1,standard,AE,0
U100544,173,12,,277.51,525.44,1647.5,1.0,0,standard,ID,0
U100545,79,6,34.51,185.4,129.04,827.76,1.0,1,standard,Other,0
U100546,21,10,532.25,511.49,598.34,617.06,1.0,0,standard,ZA,0
U100547,200,4,320.06,805.54,464.97,3009.96,2.0,1,standard,Other,0
U100548,132,8,161.62,374.8,185.44,2664.27,0.0,0,standard,IN,0
U100549,266,2,335.44,184.66,57.07,614.61,1.0,1,premium,ID,0
U100550,132,6,167.04,961.81,63.83,1162.03,2.0,1,standard,ID,0
U100551,344,9,442.53,126.67,95.14,913.54,0.0,1,standard,Other,0
U100552,144,6,239.2,320.19,219.84,736.34,0.0,0,standard,IN,0
U100553,148,10,109.31,868.26,367.85,1503.02,1.0,1,standard,Other,0
U100554,376,6,384.86,296.02,60.12,499.22,0.0,1,standard,ID,0
U100555,92,8,80.0,76.86,73.21,406.14,1.0,1,standard,AE,0
U100556,25,3,109.11,448.44,65.24,1089.37,0.0,1,premium,AE,0
U100557,5,5,526.52,982.26,1342.78,984.43,2.0,1,premium,AE,0
U100558,253,11,527.62,222.55,115.33,259.9,1.0,1,vip,AE,0
U100559,174,9,514.34,251.69,297.58,2633.84,1.0,1,standard,ZA,0
U100560,219,7,116.24,814.69,493.37,5146.01,0.0,1,premium,ID,0
U100561,43,8,34.51,1001.93,74.7,3152.14,2.0,1,premium,ZA,0
U100562,26,4,318.51,205.22,343.14,365.82,0.0,1,premium,PH,0
U100563,2,12,,54.92,339.59,,0.0,1,standard,Other,1
U100564,77,11,319.3,306.75,59.77,465.7,0.0,1,standard,AE,0
U100565,160,6,192.96,617.49,115.84,1848.85,0.0,1,standard,AE,1
U100566,89,9,325.77,279.74,343.07,921.98,0.0,1,standard,ID,0
U100567,103,14,505.19,108.49,168.92,2116.41,2.0,1,standard,AE,1
U100568,422,8,253.61,805.68,547.19,1237.52,2.0,1,premium,AE,0
U100569,77,8,469.71,328.53,33.78,,2.0,0,vip,ZA,0
U100570,129,6,,51.26,596.47,3214.34,0.0,0,premium,ZA,1
U100571,275,8,200.51,511.82,183.73,1437.72,0.0,1,premium,PH,0
U100572,90,6,103.21,78.0,146.69,708.06,0.0,0,standard,Other,1
U100573,175,11,693.83,1364.58,377.62,1809.83,0.0,1,standard,IN,0
U100574,356,5,,404.13,157.53,5602.96,1.0,1,standard,Other,0
U100575,537,12,335.12,162.86,237.3,540.12,0.0,1,standard,AE,0
U100576,28,9,118.39,158.26,454.72,529.84,2.0,1,premium,Other,1
U100577,470,11,,389.14,289.55,1014.4,2.0,1,premium,IN,0
U100578,121,6,604.88,1139.24,508.49,1075.29,2.0,1,standard,Other,0
U100579,53,9,248.98,201.17,138.66,1153.3,0.0,1,premium,AE,0
U100580,110,9,329.93,290.49,294.37,3166.77,0.0,1,standard,ZA,0
U100581,704,9,581.86,500.32,786.39,2043.69,0.0,1,standard,IN,0
U100582,122,9,248.39,295.57,310.91,1837.0,2.0,1,premium,IN,0
U100583,71,7,156.72,74.89,426.82,1370.41,1.0,1,standard,AE,0
U100584,180,5,65.75,391.3,722.02,724.28,0.0,1,standard,ZA,0
U100585,49,2,302.38,196.56,302.95,1039.5,0.0,1,standard,AE,1
U100586,14,9,305.09,280.47,344.78,894.75,0.0,1,standard,ID,1
U100587,24,6,849.99,1258.78,98.74,1363.35,0.0,1,standard,AE,0
U100588,24,7,397.27,295.58,625.44,396.44,1.0,1,standard,ZA,0
U100589,29,4,,18.42,384.85,496.16,1.0,1,premium,AE,1
U100590,26,9,139.07,268.24,93.6,470.95,2.0,0,premium,ID,0
U100591,184,8,162.72,339.3,79.39,255.34,1.0,1,standard,Other,1
U100592,36,10,249.09,608.54,160.53,2530.86,0.0,1,premium,Other,0
U100593,76,9,157.93,446.18,221.67,2389.31,0.0,1,standard,AE,0
U100594,408,9,211.81,440.12,195.89,1167.14,1.0,1,premium,AE,0
U100595,115,2,34.27,473.66,206.08,1303.08,,1,standard,AE,0
U100596,198,6,733.55,680.4,156.34,410.36,2.0,0,premium,PH,0
U100597,34,7,393.77,72.92,205.21,5996.6,2.0,1,standard,AE,0
U100598,38,7,249.69,1612.55,523.09,1411.3,1.0,1,standard,IN,0
U100599,7,9,88.36,253.64,379.3,1512.12,1.0,0,premium,AE,0
U100600,33,6,88.45,118.41,27.53,1806.77,0.0,0,standard,PH,0
U100601,58,6,98.25,512.11,571.46,2714.2,2.0,1,premium,Other,1
U100602,35,10,788.29,283.37,301.97,1900.42,,1,standard,PH,0
U100603,16,10,311.91,756.31,58.41,1404.33,5.0,1,standard,PH,0
U100604,23,12,309.47,206.6,237.21,1277.88,1.0,1,standard,ZA,0
U100605,111,8,,837.59,92.75,478.6,0.0,1,premium,ID,0
U100606,41,5,401.81,121.26,93.21,2737.39,1.0,1,premium,ZA,0
U100607,81,8,266.48,1375.66,156.2,1895.21,2.0,0,standard,AE,0
U100608,126,8,472.03,353.98,567.36,1431.58,0.0,1,premium,AE,0
U100609,211,8,48.33,1101.66,114.74,1020.63,1.0,1,standard,ZA,0
U100610,7,14,173.17,100.39,399.47,1141.94,1.0,1,premium,IN,0
U100611,289,2,348.64,655.08,1168.74,1221.18,1.0,1,standard,ID,0
U100612,177,7,184.46,641.79,1645.04,761.3,0.0,0,standard,PH,1
U100613,15,7,52.43,305.51,163.32,2270.07,0.0,1,standard,ID,0
U100614,372,5,396.45,20.29,45.95,675.68,1.0,1,premium,PH,0
U100615,456,7,695.37,660.13,323.93,2469.63,1.0,1,standard,IN,0
U100616,11,8,115.27,264.83,380.12,2050.21,2.0,1,standard,IN,1
U100617,58,8,129.53,968.87,536.41,1283.86,1.0,1,standard,AE,0
U100618,295,12,236.31,777.99,323.56,375.81,1.0,1,standard,AE,0
U100619,248,4,621.65,965.12,38.52,1520.38,1.0,1,standard,AE,0
U100620,36,6,122.89,572.02,4.58,1004.64,1.0,1,standard,AE,0
U100621,42,8,133.72,400.34,610.43,2297.04,1.0,0,premium,IN,1
U100622,83,9,142.93,1131.38,475.92,1374.8,0.0,1,standard,IN,0
U100623,119,6,436.48,2058.22,62.37,2203.47,2.0,1,premium,IN,0
U100624,173,11,473.28,368.54,57.75,440.42,0.0,1,standard,ID,0
U100625,82,6,30.97,952.74,958.98,1225.07,2.0,0,standard,PH,0
U100626,111,9,176.87,186.64,541.44,468.92,1.0,0,standard,AE,1
U100627,247,12,965.59,114.24,158.17,639.74,2.0,1,standard,PH,0
U100628,6,7,232.45,190.29,78.57,1650.92,2.0,1,standard,AE,1
U100629,52,14,102.02,173.56,152.54,484.12,2.0,1,standard,Other,1
U100630,224,6,685.84,677.54,115.13,494.45,2.0,0,standard,IN,0
U100631,406,9,152.75,229.42,382.74,1477.51,1.0,1,standard,PH,1
U100632,129,8,41.42,125.83,272.04,500.54,1.0,0,standard,AE,0
U100633,136,10,423.09,127.44,99.36,2825.03,1.0,1,standard,Other,0
U100634,20,9,66.02,561.67,413.9,212.49,1.0,1,vip,PH,0
U100635,106,5,287.08,673.98,85.27,2998.39,0.0,1,standard,IN,0
U100636,136,7,262.63,596.51,103.76,2071.57,1.0,0,premium,IN,0
U100637,49,10,167.58,653.22,174.76,335.15,0.0,1,standard,AE,0
U100638,56,6,11.58,265.11,549.75,806.24,0.0,1,standard,IN,0
U100639,85,7,393.17,1574.32,89.39,3884.06,3.0,1,standard,IN,0
U100640,3,8,382.17,271.24,465.61,1504.93,2.0,1,premium,ID,1
U100641,69,6,84.62,216.45,952.74,1209.35,0.0,1,standard,AE,1
U100642,42,5,695.23,662.72,122.77,4273.1,1.0,1,standard,ID,0
U100643,71,7,230.87,261.22,501.73,2225.79,0.0,1,standard,ZA,0
U100644,22,4,209.94,212.23,602.56,1104.76,0.0,1,vip,IN,1
U100645,398,12,171.28,282.87,1761.61,1820.78,0.0,1,standard,AE,0
U100646,162,12,145.93,432.55,338.54,830.91,2.0,1,standard,ID,0
U100647,204,9,435.24,838.07,183.02,1447.89,1.0,1,standard,AE,0
U100648,280,7,173.57,49.09,784.15,2988.6,1.0,1,standard,IN,0
U100649,124,5,384.19,841.69,421.61,1173.06,,1,standard,ID,0
U100650,16,5,235.25,71.81,390.65,1410.82,1.0,1,premium,IN,0
U100651,138,7,391.77,85.53,347.62,661.11,0.0,1,standard,IN,0
U100652,159,6,455.23,452.76,992.13,2952.44,1.0,1,standard,PH,0
U100653,246,7,254.35,54.85,115.61,1191.63,1.0,1,standard,Other,0
U100654,101,9,226.62,206.59,508.91,818.43,0.0,1,standard,PH,0
U100655,24,8,276.49,768.75,349.44,794.6,2.0,0,standard,AE,0
U100656,60,6,270.01,661.27,644.12,2805.08,,1,standard,IN,0
U100657,81,9,321.01,837.13,106.84,1316.44,1.0,0,standard,ZA,0
U100658,186,8,54.11,192.35,45.06,2399.19,1.0,1,standard,Other,0
U100659,152,5,199.93,273.0,17.32,823.22,0.0,1,vip,AE,0
U100660,79,9,151.07,76.73,95.61,1687.03,0.0,1,premium,Other,1
U100661,775,6,210.09,282.04,27.32,2756.94,1.0,1,standard,ZA,0
U100662,167,8,423.4,81.27,561.72,3298.86,1.0,1,standard,Other,0
U100663,48,6,668.46,2115.11,64.91,1363.15,3.0,1,standard,AE,0
U100664,19,7,89.51,523.27,309.91,1393.89,0.0,1,standard,IN,0
U100665,29,8,59.3,429.07,64.14,2370.98,0.0,1,premium,ID,0
U100666,50,5,192.01,180.79,40.17,1157.39,2.0,0,standard,ZA,1
U100667,31,8,208.32,163.76,929.74,1895.15,1.0,1,premium,ZA,0
U100668,37,5,63.41,236.49,419.82,2051.04,1.0,1,standard,Other,0
U100669,60,9,254.38,477.33,146.04,288.19,1.0,1,premium,PH,0
U100670,34,11,298.09,116.12,245.13,2390.07,0.0,0,standard,AE,0
U100671,408,8,92.92,78.68,42.3,2952.74,3.0,1,standard,ID,1
U100672,15,6,178.52,4.56,1159.14,1084.51,0.0,1,standard,IN,1
U100673,133,11,344.19,534.2,91.02,2636.53,0.0,1,standard,Other,0
U100674,95,7,130.24,315.3,466.47,1349.8,1.0,1,premium,IN,1
U100675,726,10,88.24,235.08,29.47,,0.0,1,premium,ZA,0
U100676,21,8,81.94,113.77,276.17,960.19,2.0,1,premium,IN,1
U100677,91,9,190.57,236.01,353.74,1046.7,1.0,1,standard,ZA,0
U100678,628,7,72.15,982.67,212.31,503.65,2.0,1,premium,AE,0
U100679,361,7,434.36,154.85,453.58,1498.7,3.0,1,premium,ZA,0
U100680,305,12,323.87,587.61,150.48,1093.46,2.0,1,standard,Other,0
U100681,53,3,446.94,660.24,96.65,263.06,0.0,1,standard,AE,0
U100682,33,6,620.51,103.78,224.33,2850.34,0.0,1,standard,ID,0
U100683,198,9,123.92,127.56,46.4,4042.95,1.0,1,standard,Other,0
U100684,477,8,191.19,331.7,48.98,1831.69,0.0,1,premium,AE,0
U100685,146,8,343.5,773.19,91.86,2736.24,1.0,0,standard,AE,0
U100686,152,7,318.4,332.19,813.32,671.31,2.0,1,standard,ID,0
U100687,59,9,259.41,794.48,192.71,1036.33,1.0,1,standard,Other,0
U100688,264,11,388.53,17.52,1262.57,1896.16,3.0,0,standard,ID,1
U100689,37,8,248.31,306.78,176.66,1474.1,1.0,1,standard,ID,0
U100690,70,7,540.63,404.93,97.84,,1.0,1,standard,AE,0
U100691,99,8,231.19,635.04,897.06,5644.55,1.0,0,standard,Other,1
U100692,127,15,335.07,205.71,91.79,591.52,0.0,0,standard,IN,0
U100693,49,14,101.76,195.32,169.91,5368.3,0.0,1,standard,IN,0
U100694,21,10,381.57,339.61,39.5,1908.4,1.0,1,vip,IN,0
U100695,169,6,62.78,224.06,685.66,1472.32,0.0,1,premium,IN,0
U100696,61,13,172.47,259.53,203.55,1149.95,1.0,1,standard,ID,0
U100697,156,4,166.78,859.91,657.61,636.61,0.0,1,premium,ZA,0
U100698,30,4,416.52,662.56,361.76,716.52,0.0,0,standard,Other,0
U100699,118,7,129.34,482.2,197.39,3507.47,1.0,1,standard,AE,0
U100700,136,10,307.26,558.17,307.83,5018.92,1.0,1,premium,ID,1
U100701,9,13,185.86,327.54,751.18,961.25,1.0,1,standard,IN,1
U100702,73,6,326.76,227.39,241.3,1153.74,0.0,1,premium,AE,0
U100703,25,10,259.89,261.32,172.7,3206.36,1.0,1,standard,PH,0
U100704,11,5,106.97,998.8,8.03,868.03,0.0,0,standard,AE,0
U100705,828,11,18.1,750.73,346.29,193.63,0.0,0,standard,AE,0
U100706,70,6,128.49,256.68,205.17,532.14,1.0,1,standard,AE,1
U100707,298,8,132.99,1176.0,852.64,912.77,1.0,1,standard,AE,0
U100708,52,4,444.12,705.83,38.05,1166.12,0.0,0,standard,AE,0
U100709,205,8,153.74,162.27,357.0,893.52,1.0,1,standard,IN,1
U100710,257,9,199.87,157.98,21.05,1409.21,1.0,1,standard,ZA,0
U100711,162,11,205.55,399.32,157.1,768.26,1.0,1,premium,AE,0
U100712,114,8,294.1,124.95,799.09,2074.59,2.0,0,standard,Other,1
U100713,95,8,216.2,1281.96,785.78,3095.84,0.0,1,standard,IN,0
U100714,77,9,491.67,409.27,340.86,602.97,0.0,1,standard,ZA,0
U100715,477,13,304.58,134.83,345.47,1182.37,3.0,1,standard,AE,0
U100716,319,10,76.75,1055.74,517.26,,1.0,1,premium,IN,0
U100717,603,9,111.67,14.68,205.87,2318.62,1.0,0,standard,AE,0
U100718,23,8,231.65,411.71,180.63,574.31,0.0,1,standard,AE,0
